"selection3_name","selection3_url","selection3_selection4","selection3_selection5","selection3_selection6","selection3_selection7","selection3_selection8","selection3_selection9","selection3_selection10"
"OMP007","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=630&rpinum=OMP007","6600-0196-700","SKIN TEMPERATURE PROBE (Disposable)","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3050","RPI Part #OMP007
OEM Part #6600-0196-700
SKIN TEMPERATURE PROBE (Disposable)
Single use only
1/8"" mono jack
Includes: (50) probes and (50 pieces) Reflective Probe Cover (RPI Part #RPC619)
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: Controller
Model(s) This Part Fits: Care Plus Series 1000/2000, Care Plus Series 3000/4000, General Care (GC), Infant Care (IC), Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500, Infant Warmer Systems (IWS) 4000, Infant Warmer Systems (IWS) 4300, Infant Warmer Systems (IWS) 4400, Infant Warmer Systems (IWS) 5000
Catalog Page(s): 7-210, 7-304
Part Description Updated: 6/26/2013","Single use only
1/8"" mono jack
Includes: (50) probes and (50 pieces) Reflective Probe Cover (RPI Part #RPC619)
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/OMP007.GIF","Notes:
Also Available:
Skin Temperature Probe (Disposable) (RPI Part #OMP006 - 10 count)
Skin Temperature Probe - Reusable (RPI Part #OMP008)
Reflective Probe Cover (RPI Part #RPC619)"
"OMP008","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=630&rpinum=OMP008","6600-0628-700 / 0208-0697-700","SKIN TEMPERATURE PROBE (Reusable)","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3050","RPI Part #OMP008
OEM Part #6600-0628-700 / 0208-0697-700
SKIN TEMPERATURE PROBE (Reusable)
Reusable style
1/8"" mono jack
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: Controller
Model(s) This Part Fits: Care Plus Series 1000/2000, Care Plus Series 3000/4000, General Care (GC), Infant Care (IC), Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500, Infant Warmer Systems (IWS) 4000, Infant Warmer Systems (IWS) 4300, Infant Warmer Systems (IWS) 4400, Infant Warmer Systems (IWS) 5000
Catalog Page(s): 7-210, 7-304
Part Description Updated: 6/26/2013","Reusable style
1/8"" mono jack
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/OMP008.GIF","Notes:
Also Available:
Skin Temperature Probe (Disposable) (RPI Part #OMP006 - 10 count)
Skin Temperature Probe (Disposable) - case (RPI Part #OMP007 - 50 count)
Reflective Probe Cover (RPI Part #RPC619)"
"RPC619","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=630&rpinum=RPC619","0203-1980-300 / 68 209 48 / MU06944 / 4110","REFLECTIVE PROBE COVER","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3050","RPI Part #RPC619
OEM Part #0203-1980-300 / 68 209 48 / MU06944 / 4110
REFLECTIVE PROBE COVER
100 per package
Single use only
Metalized Mylar with PSA backing
Latex free
SDS Sheet Available See Notes Below
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: Skin Temperature Probe
Model(s) This Part Fits: 190, 190A, 7810 (Radiant Warmer), 7820 (Radiant Warmer), 7830 (Radiant Warmer), 7840 (Radiant Warmer), C-86, Care Plus Series 1000/2000, Care Plus Series 3000/4000, General Care (GC), Giraffe® Incubator, Giraffe® Omnibed®, ICS, IICS (PM 78-1), Infant Care (IC), Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500, Infant Warmer Systems (IWS) 4000, Infant Warmer Systems (IWS) 4300, Infant Warmer Systems (IWS) 4400, Infant Warmer Systems (IWS) 5000, Isolette C-100, Isolette C-100 QT, Isolette C-400 QT, Isolette C-450 QT, Isolette C-500 QT, Isolette C-500 QT (Model XL), Isolette C2000, Resuscitaire (RW82-1), Stabilet™ 1250, Stabilet™ 1500, Stabilet™ 200, Stabilet™ 2000A, Stabilet™ 2000B, Stabilet™ 2000C, Stabilet™ 2000D, Stabilet™ 300, Stabilet™ 3000A, Stabilet™ 3000B, Versalet7700
Catalog Page(s): 7-201, 7-203, 7-206, 7-210, 7-212, 7-300, 7-301, 7-304, 7-810, 7-820, 7-830, 7-840
Part Description Updated: 9/21/2015","100 per package
Single use only
Metalized Mylar with PSA backing
Latex free
SDS Sheet Available See Notes Below
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/RPC619.GIF","Notes: Please see the Safety Data Sheet for this part. (Adobe PDF)"
"LMP014","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=631&rpinum=LMP014","WBR82-1/17 807 41/0208-0516-300","LAMP","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3100","RPI Part #LMP014
OEM Part #WBR82-1/17 807 41/0208-0516-300
Industry Part #EXN
LAMP
12V, 50W
Base: 2-pin
Type: Halogen; EXN
Fits: Connector Assembly
Model(s) This Part Fits: 7810 (Radiant Warmer), 7820 (Radiant Warmer), 7830 (Radiant Warmer), 7840 (Radiant Warmer), IICS (PM 78-1), Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500, Infant Warmer Systems (IWS) 4000, Infant Warmer Systems (IWS) 4300, Infant Warmer Systems (IWS) 4400, Infant Warmer Systems (IWS) 5000, LAMPS & BULBS
Catalog Page(s): 7-301, 7-304, 8-200
Part Description Updated: 2/21/2013","12V, 50W
Base: 2-pin
Type: Halogen; EXN","http://www.rpiparts.com/pimages/LMP014.GIF",""
"OMH001","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=631&rpinum=OMH001","6600-0014-850","HEATING ELEMENT","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3100","RPI Part #OMH001
OEM Part #6600-0014-850
HEATING ELEMENT
~19"" lg.
540W, 104VAC, ~19ohms
Includes (2) #10-32 x .31"" lg. screws
Fits units with HCA or HCC Serial Numbers only
Fits: Overhead Assembly
Model(s) This Part Fits: Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500
Catalog Page(s): 7-304
Part Description Updated: 1/19/2012","~19"" lg.
540W, 104VAC, ~19ohms
Includes (2) #10-32 x .31"" lg. screws
Fits units with HCA or HCC Serial Numbers only","http://www.rpiparts.com/pimages/OMH001.GIF",""
"OMH003","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=631&rpinum=OMH003","6600-0284-800","HEATING ELEMENT","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3100","RPI Part #OMH003
OEM Part #6600-0284-800
HEATING ELEMENT
~19"" lg.
440W, 104VAC, ~23ohms
Includes (2) #10-32 x .31"" lg. screws
Fits units with HAK, HAJ or AAN Serial Numbers only
Fits: Overhead Assembly
Model(s) This Part Fits: Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500
Catalog Page(s): 7-304
Part Description Updated: 1/19/2012","~19"" lg.
440W, 104VAC, ~23ohms
Includes (2) #10-32 x .31"" lg. screws
Fits units with HAK, HAJ or AAN Serial Numbers only","http://www.rpiparts.com/pimages/OMH003.GIF",""
"OMP006","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=631&rpinum=OMP006","6600-0208-700","SKIN TEMPERATURE PROBE (Disposable)","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3100","RPI Part #OMP006
OEM Part #6600-0208-700
SKIN TEMPERATURE PROBE (Disposable)
Includes: (10) probes and (10 pieces) Reflective Probe Cover (RPI Part #RPC619)
Single use only
1/8"" mono jack
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: Controller
Model(s) This Part Fits: Care Plus Series 1000/2000, Care Plus Series 3000/4000, General Care (GC), Infant Care (IC), Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500, Infant Warmer Systems (IWS) 4000, Infant Warmer Systems (IWS) 4300, Infant Warmer Systems (IWS) 4400, Infant Warmer Systems (IWS) 5000
Catalog Page(s): 7-210, 7-304
Part Description Updated: 5/24/2016","Includes: (10) probes and (10 pieces) Reflective Probe Cover (RPI Part #RPC619)
Single use only
1/8"" mono jack
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/OMP006.GIF","Notes:
Also Available:
Case of 5 packages of RPI Part #OMP006 - 50 pcs (RPI Part #OMP007)
Skin Temperature Probe - Reusable (RPI Part #OMP008)
Reflective Probe Cover (RPI Part #RPC619)"
"OMP007","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=631&rpinum=OMP007","6600-0196-700","SKIN TEMPERATURE PROBE (Disposable)","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3100","RPI Part #OMP007
OEM Part #6600-0196-700
SKIN TEMPERATURE PROBE (Disposable)
Single use only
1/8"" mono jack
Includes: (50) probes and (50 pieces) Reflective Probe Cover (RPI Part #RPC619)
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: Controller
Model(s) This Part Fits: Care Plus Series 1000/2000, Care Plus Series 3000/4000, General Care (GC), Infant Care (IC), Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500, Infant Warmer Systems (IWS) 4000, Infant Warmer Systems (IWS) 4300, Infant Warmer Systems (IWS) 4400, Infant Warmer Systems (IWS) 5000
Catalog Page(s): 7-210, 7-304
Part Description Updated: 6/26/2013","Single use only
1/8"" mono jack
Includes: (50) probes and (50 pieces) Reflective Probe Cover (RPI Part #RPC619)
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/OMP007.GIF","Notes:
Also Available:
Skin Temperature Probe (Disposable) (RPI Part #OMP006 - 10 count)
Skin Temperature Probe - Reusable (RPI Part #OMP008)
Reflective Probe Cover (RPI Part #RPC619)"
"OMP008","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=631&rpinum=OMP008","6600-0628-700 / 0208-0697-700","SKIN TEMPERATURE PROBE (Reusable)","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3100","RPI Part #OMP008
OEM Part #6600-0628-700 / 0208-0697-700
SKIN TEMPERATURE PROBE (Reusable)
Reusable style
1/8"" mono jack
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: Controller
Model(s) This Part Fits: Care Plus Series 1000/2000, Care Plus Series 3000/4000, General Care (GC), Infant Care (IC), Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500, Infant Warmer Systems (IWS) 4000, Infant Warmer Systems (IWS) 4300, Infant Warmer Systems (IWS) 4400, Infant Warmer Systems (IWS) 5000
Catalog Page(s): 7-210, 7-304
Part Description Updated: 6/26/2013","Reusable style
1/8"" mono jack
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/OMP008.GIF","Notes:
Also Available:
Skin Temperature Probe (Disposable) (RPI Part #OMP006 - 10 count)
Skin Temperature Probe (Disposable) - case (RPI Part #OMP007 - 50 count)
Reflective Probe Cover (RPI Part #RPC619)"
"RPC619","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=631&rpinum=RPC619","0203-1980-300 / 68 209 48 / MU06944 / 4110","REFLECTIVE PROBE COVER","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3100","RPI Part #RPC619
OEM Part #0203-1980-300 / 68 209 48 / MU06944 / 4110
REFLECTIVE PROBE COVER
100 per package
Single use only
Metalized Mylar with PSA backing
Latex free
SDS Sheet Available See Notes Below
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: Skin Temperature Probe
Model(s) This Part Fits: 190, 190A, 7810 (Radiant Warmer), 7820 (Radiant Warmer), 7830 (Radiant Warmer), 7840 (Radiant Warmer), C-86, Care Plus Series 1000/2000, Care Plus Series 3000/4000, General Care (GC), Giraffe® Incubator, Giraffe® Omnibed®, ICS, IICS (PM 78-1), Infant Care (IC), Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500, Infant Warmer Systems (IWS) 4000, Infant Warmer Systems (IWS) 4300, Infant Warmer Systems (IWS) 4400, Infant Warmer Systems (IWS) 5000, Isolette C-100, Isolette C-100 QT, Isolette C-400 QT, Isolette C-450 QT, Isolette C-500 QT, Isolette C-500 QT (Model XL), Isolette C2000, Resuscitaire (RW82-1), Stabilet™ 1250, Stabilet™ 1500, Stabilet™ 200, Stabilet™ 2000A, Stabilet™ 2000B, Stabilet™ 2000C, Stabilet™ 2000D, Stabilet™ 300, Stabilet™ 3000A, Stabilet™ 3000B, Versalet7700
Catalog Page(s): 7-201, 7-203, 7-206, 7-210, 7-212, 7-300, 7-301, 7-304, 7-810, 7-820, 7-830, 7-840
Part Description Updated: 9/21/2015","100 per package
Single use only
Metalized Mylar with PSA backing
Latex free
SDS Sheet Available See Notes Below
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/RPC619.GIF","Notes: Please see the Safety Data Sheet for this part. (Adobe PDF)"
"LMP014","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=688&rpinum=LMP014","WBR82-1/17 807 41/0208-0516-300","LAMP","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3150","RPI Part #LMP014
OEM Part #WBR82-1/17 807 41/0208-0516-300
Industry Part #EXN
LAMP
12V, 50W
Base: 2-pin
Type: Halogen; EXN
Fits: Connector Assembly
Model(s) This Part Fits: 7810 (Radiant Warmer), 7820 (Radiant Warmer), 7830 (Radiant Warmer), 7840 (Radiant Warmer), IICS (PM 78-1), Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500, Infant Warmer Systems (IWS) 4000, Infant Warmer Systems (IWS) 4300, Infant Warmer Systems (IWS) 4400, Infant Warmer Systems (IWS) 5000, LAMPS & BULBS
Catalog Page(s): 7-301, 7-304, 8-200
Part Description Updated: 2/21/2013","12V, 50W
Base: 2-pin
Type: Halogen; EXN","http://www.rpiparts.com/pimages/LMP014.GIF",""
"OMH001","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=688&rpinum=OMH001","6600-0014-850","HEATING ELEMENT","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3150","RPI Part #OMH001
OEM Part #6600-0014-850
HEATING ELEMENT
~19"" lg.
540W, 104VAC, ~19ohms
Includes (2) #10-32 x .31"" lg. screws
Fits units with HCA or HCC Serial Numbers only
Fits: Overhead Assembly
Model(s) This Part Fits: Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500
Catalog Page(s): 7-304
Part Description Updated: 1/19/2012","~19"" lg.
540W, 104VAC, ~19ohms
Includes (2) #10-32 x .31"" lg. screws
Fits units with HCA or HCC Serial Numbers only","http://www.rpiparts.com/pimages/OMH001.GIF",""
"OMH003","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=688&rpinum=OMH003","6600-0284-800","HEATING ELEMENT","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3150","RPI Part #OMH003
OEM Part #6600-0284-800
HEATING ELEMENT
~19"" lg.
440W, 104VAC, ~23ohms
Includes (2) #10-32 x .31"" lg. screws
Fits units with HAK, HAJ or AAN Serial Numbers only
Fits: Overhead Assembly
Model(s) This Part Fits: Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500
Catalog Page(s): 7-304
Part Description Updated: 1/19/2012","~19"" lg.
440W, 104VAC, ~23ohms
Includes (2) #10-32 x .31"" lg. screws
Fits units with HAK, HAJ or AAN Serial Numbers only","http://www.rpiparts.com/pimages/OMH003.GIF",""
"OMP006","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=688&rpinum=OMP006","6600-0208-700","SKIN TEMPERATURE PROBE (Disposable)","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3150","RPI Part #OMP006
OEM Part #6600-0208-700
SKIN TEMPERATURE PROBE (Disposable)
Includes: (10) probes and (10 pieces) Reflective Probe Cover (RPI Part #RPC619)
Single use only
1/8"" mono jack
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: Controller
Model(s) This Part Fits: Care Plus Series 1000/2000, Care Plus Series 3000/4000, General Care (GC), Infant Care (IC), Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500, Infant Warmer Systems (IWS) 4000, Infant Warmer Systems (IWS) 4300, Infant Warmer Systems (IWS) 4400, Infant Warmer Systems (IWS) 5000
Catalog Page(s): 7-210, 7-304
Part Description Updated: 5/24/2016","Includes: (10) probes and (10 pieces) Reflective Probe Cover (RPI Part #RPC619)
Single use only
1/8"" mono jack
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/OMP006.GIF","Notes:
Also Available:
Case of 5 packages of RPI Part #OMP006 - 50 pcs (RPI Part #OMP007)
Skin Temperature Probe - Reusable (RPI Part #OMP008)
Reflective Probe Cover (RPI Part #RPC619)"
"OMP007","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=688&rpinum=OMP007","6600-0196-700","SKIN TEMPERATURE PROBE (Disposable)","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3150","RPI Part #OMP007
OEM Part #6600-0196-700
SKIN TEMPERATURE PROBE (Disposable)
Single use only
1/8"" mono jack
Includes: (50) probes and (50 pieces) Reflective Probe Cover (RPI Part #RPC619)
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: Controller
Model(s) This Part Fits: Care Plus Series 1000/2000, Care Plus Series 3000/4000, General Care (GC), Infant Care (IC), Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500, Infant Warmer Systems (IWS) 4000, Infant Warmer Systems (IWS) 4300, Infant Warmer Systems (IWS) 4400, Infant Warmer Systems (IWS) 5000
Catalog Page(s): 7-210, 7-304
Part Description Updated: 6/26/2013","Single use only
1/8"" mono jack
Includes: (50) probes and (50 pieces) Reflective Probe Cover (RPI Part #RPC619)
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/OMP007.GIF","Notes:
Also Available:
Skin Temperature Probe (Disposable) (RPI Part #OMP006 - 10 count)
Skin Temperature Probe - Reusable (RPI Part #OMP008)
Reflective Probe Cover (RPI Part #RPC619)"
"OMP008","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=688&rpinum=OMP008","6600-0628-700 / 0208-0697-700","SKIN TEMPERATURE PROBE (Reusable)","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3150","RPI Part #OMP008
OEM Part #6600-0628-700 / 0208-0697-700
SKIN TEMPERATURE PROBE (Reusable)
Reusable style
1/8"" mono jack
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: Controller
Model(s) This Part Fits: Care Plus Series 1000/2000, Care Plus Series 3000/4000, General Care (GC), Infant Care (IC), Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500, Infant Warmer Systems (IWS) 4000, Infant Warmer Systems (IWS) 4300, Infant Warmer Systems (IWS) 4400, Infant Warmer Systems (IWS) 5000
Catalog Page(s): 7-210, 7-304
Part Description Updated: 6/26/2013","Reusable style
1/8"" mono jack
See Notes below
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/OMP008.GIF","Notes:
Also Available:
Skin Temperature Probe (Disposable) (RPI Part #OMP006 - 10 count)
Skin Temperature Probe (Disposable) - case (RPI Part #OMP007 - 50 count)
Reflective Probe Cover (RPI Part #RPC619)"
"RPC619","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=688&rpinum=RPC619","0203-1980-300 / 68 209 48 / MU06944 / 4110","REFLECTIVE PROBE COVER","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3150","RPI Part #RPC619
OEM Part #0203-1980-300 / 68 209 48 / MU06944 / 4110
REFLECTIVE PROBE COVER
100 per package
Single use only
Metalized Mylar with PSA backing
Latex free
SDS Sheet Available See Notes Below
For a complete listing of related parts, click this link. (Adobe PDF)
Fits: Skin Temperature Probe
Model(s) This Part Fits: 190, 190A, 7810 (Radiant Warmer), 7820 (Radiant Warmer), 7830 (Radiant Warmer), 7840 (Radiant Warmer), C-86, Care Plus Series 1000/2000, Care Plus Series 3000/4000, General Care (GC), Giraffe® Incubator, Giraffe® Omnibed®, ICS, IICS (PM 78-1), Infant Care (IC), Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500, Infant Warmer Systems (IWS) 4000, Infant Warmer Systems (IWS) 4300, Infant Warmer Systems (IWS) 4400, Infant Warmer Systems (IWS) 5000, Isolette C-100, Isolette C-100 QT, Isolette C-400 QT, Isolette C-450 QT, Isolette C-500 QT, Isolette C-500 QT (Model XL), Isolette C2000, Resuscitaire (RW82-1), Stabilet™ 1250, Stabilet™ 1500, Stabilet™ 200, Stabilet™ 2000A, Stabilet™ 2000B, Stabilet™ 2000C, Stabilet™ 2000D, Stabilet™ 300, Stabilet™ 3000A, Stabilet™ 3000B, Versalet7700
Catalog Page(s): 7-201, 7-203, 7-206, 7-210, 7-212, 7-300, 7-301, 7-304, 7-810, 7-820, 7-830, 7-840
Part Description Updated: 9/21/2015","100 per package
Single use only
Metalized Mylar with PSA backing
Latex free
SDS Sheet Available See Notes Below
For a complete listing of related parts, click this link. (Adobe PDF)","http://www.rpiparts.com/pimages/RPC619.GIF","Notes: Please see the Safety Data Sheet for this part. (Adobe PDF)"
"LMP014","http://www.rpiparts.com/PartPage.asp?equip=17&oem=92&model=632&rpinum=LMP014","WBR82-1/17 807 41/0208-0516-300","LAMP","INFANT INCUBATORS & WARMERS
GE • OHMEDA • OHIO® MEDICAL
Infant Warmer Systems (IWS) 3300 (Panda)","RPI Part #LMP014
OEM Part #WBR82-1/17 807 41/0208-0516-300
Industry Part #EXN
LAMP
12V, 50W
Base: 2-pin
Type: Halogen; EXN
Fits: Connector Assembly
Model(s) This Part Fits: 7810 (Radiant Warmer), 7820 (Radiant Warmer), 7830 (Radiant Warmer), 7840 (Radiant Warmer), IICS (PM 78-1), Infant Warmer Systems (IWS) 2001, Infant Warmer Systems (IWS) 3000, Infant Warmer Systems (IWS) 3050, Infant Warmer Systems (IWS) 3100, Infant Warmer Systems (IWS) 3150, Infant Warmer Systems (IWS) 3300 (Panda), Infant Warmer Systems (IWS) 3400, Infant Warmer Systems (IWS) 3500, Infant Warmer Systems (IWS) 4000, Infant Warmer Systems (IWS) 4300, Infant Warmer Systems (IWS) 4400, Infant Warmer Systems (IWS) 5000, LAMPS & BULBS
Catalog Page(s): 7-301, 7-304, 8-200
Part Description Updated: 2/21/2013","12V, 50W
Base: 2-pin
Type: Halogen; EXN","http://www.rpiparts.com/pimages/LMP014.GIF",""
